so,source_file,customer,customer_street_address,customer_city,customer_state,customer_zip,order_date,ship_to_name,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,fuel_brand,store_brand,store_id,site_id,site_address,site_city,site_state,state,site_zip,service_requested,service_date,technician,new_install/90_days,system,equipment_replacement,reason_for_order,equipment_category,impact_to_site,interface,firmware,last_service_date,min_temp_F,max_temp_F,avg_temp_F,precipitation_inches,humidity_precentag,snowfall_inches,windspeed_mph,sunshine_hours
32094,"SO#32094 Stacks Market Owendale, MI FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Pro Image Design,331 S. Airport Rd.,Traverse City,MI,49686,2/28/2023,Pro Image Design,331 S. Airport Rd.,Traverse City,MI,49686,Stacks,Stacks Market,,,7297 Main St.,Owendale,MI,Michigan,48754,TRUE,4/21/2023,Pro Image Design,1,SMD2,Same,Missing part (production),Pos,Other,PVCU-RF,3.04,4/21/2023,46,66,56,4.8,58.3,0,14.9,4.5
70023,"SO#70023 Campcreek Mkt Citgo #16789025 Greenville, TN FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,1/31/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Campcreek Market,,16789025,790 Greystone Rd.,Greenville,TN,Tennessee,37743,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.1,60.8,0,9.8,10
70024,"SO#70024 Citgo #11793005 Saint Johnsville, NY FMD18SEP3-GSR_FMD12SEP3-GSR_PVSPS42-UP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,1/31/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,11793005,18 E. Main St,Saint Johnsville,NY,New York,13452,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70025,"SO#70025 Citgo Mike's Auto Clinic #19328073 Hamden, CT FMD8SEP2-GSR_GSG_PVSPS62-UMD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,1/31/2023,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,Mike's Auto Clinic,,19328073,1312 Whitney Ave,Hamden,CT,Connecticut,6517,FALSE,,,,,,,,,PVCU-POK-KIT,3.04,7/5/2025,70,90,80,5.3,75.3,0,12.5,9.8
70026,"SO#70026 Route 9 Citgo #4508463955 Wappingers Falls, NY FMD16SEP3-GSR_12SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/3/2023,,,,,,Citgo,Route 9,,4508463955,1336 Rouge 9,Wappingers Falls,NY,New York,12590,FALSE,,,,,,,,,PVCU-POS-PSPT,3.04,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70027,"SO#70027 Citgo Citra Taz #14247184 Citra, FL FMD12SEP3-GSR_GSG_PVSPS62-UMD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/3/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Citra Taz,,14247184,17685 N. US Hwy 301,Citra,FL,Florida,32113,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
70028,"SO#70028 Citgo #11793006 Palatine Bridge, NY FMD18SEP3-GSR_FMD12SEP3-GSR_PVSPS42-UP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/3/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,11793006,30 W. Grand St.,Palatine Bridge,NY,New York,13428,TRUE,10/4/2023,SignResource,1,SMD2,Same,Environmental Damage,Accessory,Site Down,PVCU-POS-PSPT,3.04,10/4/2023,50.5,70.5,60.5,3,61.4,0,13,6.7
70029,"SO#70029 CItgo T Mart #30640061 Warsaw, NC FMD16SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/3/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,T Mart,,30640061,204 W. College St.,Warsaw,NC,North Carolina,28398,TRUE,5/11/2023,"Enloe, Inc.",1,SMD2,Same,Installation Issues,Communication,Other,PVCU-POS-VFON,,5/11/2023,46,66,56,3,69.5,0,9.7,6.4
70030,"SO#70030 Citgo #15812152 Quick Stop, Elberton, GA FMD16SEP3-GSR_PVSP63-UMP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/6/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Quick Stop,,15812152,2379 Calhoun Falls Hwy,Elberton,GA,Georgia,30635,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
70031,"SO#70031 Citgo Save More #17707040 Gadsden, SC FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/6/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Save More,,17707040,7815 Bluff Rd,Gadsden,SC,South Carolina,29052,FALSE,,,,,,,,,PVCU-POS-KIT,3.04,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
70032,"SO#70032 Citgo #14248180 Winter Park, FL FMD16SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/6/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,14248180,660 Orange Ave.,Winter Park,FL,Florida,32789,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
70033,"SO#70033 Citgo Alnaghoum Mini Mart #14373004 Detroit, MI FMD16SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/8/2023,,,,,,Citgo,Alnaghoum Mini Mart,,14373004,19030 Van Dyke St.,Detroit,MI,Michigan,48234,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,5.9,66.3,0,11.8,8.4
70034,"SO#70034 Glynn's Citgo Grocery #40674007 Lecompte, LA FMD16SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Glynn's Grocery,,40674007,1910 Hwy 71 S.,Lecompte,LA,Louisiana,71346,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,80,100,90,2.3,64.2,0,15,10.5
70035,"SO#70035 Circle D Lynhaven Citgo #16767029 VIrginia Beach, VA FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Circle D Lynhaven,,16767029,1501 Lynhaven Pkwy,Virginia Beach,VA,Virginia,23453,FALSE,,,,,,,,,PVCU-POS-PSPT,3.04,7/5/2025,70,90,80,4.1,72.9,0,8.6,8.7
70036,"SO#70036 Citgo #18523017 Clinton, CT FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,18523017,154 W. Main St,Clinton,CT,Connecticut,6413,TRUE,8/24/2023,,0,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-VFON,,8/24/2023,70,90,80,3.6,77.2,0,7,9.5
70036,"SO#70036 Citgo #18523017 Clinton, CT FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,18523017,154 W. Main St,Clinton,CT,Connecticut,6413,TRUE,10/2/2023,,0,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-PSPT,3.04,10/2/2023,52,72,62,3.9,62.7,0,8.7,6.9
70037,"SO#70037 Citgo #13928001 Cumming, GA FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,13928001,1410 Atlanta Hwy,Cumming,GA,Georgia,30040,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
70038,"SO#70038 Citgo #13843092 Irvington, VA FMD12SEP3-GSR_PVSPS21-UW-2.xlsx",SignResource,242 Industrial Pkwy.,Jacksboro,TN,37757,2/9/2023,SignResource,242 Industrial Pkwy.,Jacksboro,TN,37757,Citgo,,,13843092,4447 Irvington Rd.,Irvington,VA,Virginia,22480,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.1,72.9,0,8.6,8.7
70039,"SO#70039 Citgo Tech Diagnostic & Tire Brooklyn, NY FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/10/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Tech Diagnostic & Tire,,12251006,1780 Coney Island Ave.,Brooklyn,NY,New York,11230,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70040,"SO#70040 Salem Express Citgo #18654041 Morganton, NC FMD8SEP2-GSR-GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/10/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Salem Express,,18654041,1014 Salem Rd.,Morganton,NC,North Carolina,28655,TRUE,4/27/2023,SignResource,0,SMD2,Same,Lost equipment,Communication,Site Down,PVCU-POS-VFON,3.04,4/27/2023,46,66,56,3.6,42.1,0,6.5,6
70041,"SO#70041 Citgo #19898043 Rockmart, GA FMD12SEP3-GSR_GSG_PVSPS62-UMD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/10/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,19898043,994 Cedartown Hwy,Rockmart,GA,Georgia,30153,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
70042,"SO#70042 I-80 Citgo #15229384 Joliet, IL FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/10/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,I-80,,15229384,1600 New Lenox Rd.,Joliet,IL,Illinois,60433,TRUE,8/22/2024,Premier Lighting & Signs,0,SMD2,Same,Lost equipment,Accessory,Site Down,PVCU-POS-VFON,3.04,8/22/2024,70,90,80,5.5,80.8,0,12.4,10.2
70043,"SO#70043 CItgo Valley Mart #11146033 Wilkes Barre, PA FMD16SEP3-GSR-GSG_PVSPS63-UMD-1.xlsx",Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,2/15/2023,Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Valley Mart,,11146033,412 S. Main St.,Wilkes Barre,PA,Pennsylvania,18701,FALSE,,,,,,,,,PVCU-POS-PSPT,3.04,7/5/2025,70,90,80,3.5,75.7,0,8.5,11.5
70044,"SO#70044 Citgo Food Mart #15794022 Adel, GA FMD12SEP3-GSR_GSG_PVSPS62-UMD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Food Mart,,15794022,811 Old Quitman Rd.,Adel,GA,Georgia,31620,TRUE,8/22/2023,TBD,0,SMD2,Same,Part Failure,Communication,Grade Out,PVCU-POS-VFON,3.04,8/22/2023,70,90,80,5.5,83.5,0,12.5,11.1
70044,"SO#70044 Citgo Food Mart #15794022 Adel, GA FMD12SEP3-GSR_GSG_PVSPS62-UMD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Food Mart,,15794022,811 Old Quitman Rd.,Adel,GA,Georgia,31620,TRUE,11/1/2023,Ans Signs,0,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-VFON,3.04,11/1/2023,52,72,62,2.8,62.7,0,5.6,6
70045,"SO#70045 Prabh Citgo #11955174 Rochester, IN FMD12SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,,,,,,Citgo,Prabh,,11955174,601 Main St.,Rochester,IN,Indiana,,FALSE,,,,,,,,,PVCU-POS-PSPT,3.04,7/5/2025,70,90,80,3.4,65.3,0,11.3,11.8
70047,"SO#70047 Citgo Havers Poland #23971076 Poland, NY FMD18SEP3-R_12SEP3-R-G_PVSPS21-U3-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Havers,,23971076,1200 State Roue 28,Poland,NY,New York,13431,TRUE,10/3/2023,Yocum Full Service,0,SMD2,Same,Installation Issues,Communication,Other,PVCU-POS-PSPT,3.04,10/3/2023,50.5,70.5,60.5,3,61.4,0,13,6.7
70047,"SO#70047 Citgo Havers Poland #23971076 Poland, NY FMD18SEP3-R_12SEP3-R-G_PVSPS21-U3-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Havers,,23971076,1200 State Roue 28,Poland,NY,New York,13431,TRUE,12/11/2023,Yocum Full Service,0,SMD2,Same,Part Failure,Communication,Other,PVCU-POS-PSPT,3.04,12/11/2023,24.5,44.5,34.5,1.2,60,7.6,6.5,4.3
70048,"SO#70048 Citgo Havers Bareveld #23971077 Barneveld, NY FMD18SEP3-R_12SEP3-R-G_PVSPS21-U3-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Havers,,23971077,8035 State route 12,Bareveld,NY,New York,13304,TRUE,9/22/2023,Yocum Full Service,0,SMD2,Same,Customer give wrong order infomation,Accessory,Grade Out,PVCU-POS-VFON,,9/22/2023,50.5,70.5,60.5,3.4,55.1,0,7.4,6
70048,"SO#70048 Citgo Havers Bareveld #23971077 Barneveld, NY FMD18SEP3-R_12SEP3-R-G_PVSPS21-U3-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Havers,,23971077,8035 State route 12,Bareveld,NY,New York,13304,TRUE,9/22/2023,Yocum Full Service,0,SMD2,Same,Customer give wrong order infomation,Accessory,Grade Out,PVCU-POS-VFON,3.04,9/22/2023,50.5,70.5,60.5,3.4,55.1,0,7.4,6
70048,"SO#70048 Citgo Havers Bareveld #23971077 Barneveld, NY FMD18SEP3-R_12SEP3-R-G_PVSPS21-U3-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/16/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Havers,,23971077,8035 State route 12,Bareveld,NY,New York,13304,TRUE,4/22/2024,Yocum Full Service,0,SMD2,Same,Part Failure,Display,Panel Out,PVCU-POS-VFON,3.04,4/22/2024,44,64,54,3.1,42.5,0,5.8,6.1
70049,"SO#70049 Citgo Listaks Auto #13912016 Homestead, PA FMD16SEP3-GSR-GSG_PVSPS63-UMD-1.xlsx",Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,2/21/2023,Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Listaks Auto,,13912016,3304 Main St.,Homestead,PA,Pennsylvania,15120,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,3.5,75.7,0,8.5,11.5
70050,"SO#70050 Citgo Big Apple #23673034 Waldoboro, ME FMD18SEP3-GSR_12SEP-G_PVSPS21-D1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/22/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,,23673034,1519 Atlantic Hwy,Waldoboro,ME,Maine,4572,TRUE,12/5/2023,CM Brown,0,SMD2,Same,Part Failure,Display,Panel Out,PVCU-POS-VFON,3.04,12/5/2023,16,36,26,1.7,58.6,13.5,11.9,7.8
70051,"SO#70051 Crossroads Citgo Country Store #16798021 Jonesborough, TN FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/22/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Cross Country Store,,16798021,3401 Hwy 81 S.,Jonesborough,TN,Tennessee,37659,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.1,60.8,0,9.8,10
70052,"SO#70052 Citgo #13058082 Michigan Center, MI FMD12SEP3-GSR_PVSPS42-UP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,,2/22/2023,SignResource,242 Industrial Pkwy,"Jacksboro, TN",,,Citgo,,,1305802,4448 Page Ave.,Michigan Center,MI,Michigan,49254,TRUE,4/10/2024,Store Owner - Danny Singh,1,SMD2,Same,Physical Damage,Communication,Site Down,PVCU-POS-KIT,3.04,4/10/2024,46,66,56,4.8,58.3,0,14.9,4.5
70053,"SO#70053 Citgo #14253025 Troy, NY FMD16SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/22/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,14253025,884 2nd Ave,Troy,NY,New York,12182,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70054,"SO#70054 Citgo #19583017 Flint, MI FMD16SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/22/2023,,,,,,Citgo,,,19583017,4513 W. Pasadena Ave.,Flint,MI,Michigan,48504,TRUE,5/5/2023,SignResource,1,SMD2,Same,Part Failure,Communication,Other,PVCU-POS-PSPT,3.04,5/5/2023,46,66,56,3.5,65.7,0,6.9,6.3
70055,"SO#70055 SBA Femwau Citgo Patra #15640102 Boston, MA FMD12SEP3-GSR-GSG_PVSPS62-UPD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/28/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Fenway Gas,,15640102,1241 Boylston St.,Boston,MA,Massachusetts,2215,TRUE,3/15/2023,SignResource,0,SMD2,Same,Stock,Communication,Other,PVCU-POS-VFON,3.04,3/15/2023,46,66,56,5.9,57,0,7.7,5.9
70055,"SO#70055 SBA Femwau Citgo Patra #15640102 Boston, MA FMD12SEP3-GSR-GSG_PVSPS62-UPD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,2/28/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Fenway Gas,,15640102,1241 Boylston St.,Boston,MA,Massachusetts,2215,TRUE,4/17/2024,Store Owner - Charlie,0,SMD2,Same,Part Failure,Accessory,Site Down,PVCU-POS-PSPT,3.04,4/17/2024,46,66,56,3.8,59.9,0,14,7.9
80658,"SO#80658 7-11 #35611 Jacksonville, FL FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,2/2/2023,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,35611,9 East Union Street.,Jacksonville,FL,Florida,32202,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80659,SO#80659 SO#31358 7-11 #39578 Ft Myers FL FMD20SEP3-GSR_GSG_PVSPS42-UD-1.xlsx,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,12/29/2020,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,39578,SR82 & I 75,Ft Myers,FL,Florida,33905,FALSE,,,,,,,,,PVCU-POS-KIT,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80660,"SO#80660 Valero Cathedral City, CA FMD8SEP2-GSR_GSW_6SEN-R-W_PVSPS81-UMPD-CR-CH-2_PVSPS81-UMPD-CRCH-3.xlsx",28201 Date Palm Drive Suite A,"Cathedral City, CA 92234",,,,2/6/2023,28201 Date Palm Drive Suite A,"Cathedral City, CA 92234",,,,Valero,,,,28201 Date Palm Drive,Cathedral City,CA,California,,FALSE,,,,,,,,,PVCU-POS-KIT,3.04,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
80661,"SO#80661 7-11 #26911 St Peters, MO FMD20SEP3-GSR_PVSPS41X21-U-1-CAPS.xlsx",Marvin Guereca,9548 South Albany Ave.,Evergreen Park,IL,60805,1/17/2023,Marvin Guereca,9548 South Albany Ave.,Evergreen Park,IL,60805,7Eleven,,,26911,7901 Mexico Rd.,St. Peters,MO,Missouri,63376,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,70,90,80,2.9,75.2,0,11.6,11.6
80662,"SO#80662 7-11 #21482 Madison, VA FMD20SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Interstate Sign,1990 Rockford St.,Mount Airy,NC,,2/7/2023,Interstate Sign,1990 Rockford St.,"Mount Airy, NC",,,7Eleven,,,21482,1199 N Seminole Trail,Madison,VA,Virginia,22727,FALSE,,,,,,,,,PVQP-POS-RF,3.03,7/5/2025,70,90,80,4.1,72.9,0,8.6,8.7
80665,"SO#80665 Chevron Freindswood, TX FMD12SEP3-GSR PVSPS42-UW-1.xlsx",Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,2/7/2023,Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,Chevron,,,,205 West Eldorado Blvd.,Friendswood,TX,Texas,77546,TRUE,2/17/2025,Store Owner / Bay Area Signs,0,SMD2,Same,Bag Order - Missing information,Display,Face Out,,,2/17/2025,43,63,53,3.5,44.4,0,5.8,6.2
80665,"SO#80665 Chevron Freindswood, TX FMD12SEP3-GSR PVSPS42-UW-1.xlsx",Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,2/7/2023,Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,Chevron,,,,205 West Eldorado Blvd.,Friendswood,TX,Texas,77546,TRUE,2/20/2025,Store Owner / Bay Area Signs,0,SMD2,Same,Part Failure,Display,Panel Out,,,2/20/2025,43,63,53,3.5,44.4,0,5.8,6.2
80665,"SO#80665 Chevron Freindswood, TX FMD12SEP3-GSR PVSPS42-UW-1.xlsx",Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,2/7/2023,Chevron - Salim Qadri,205 West Eldorado Blvd.,Friendswood,TX,77546,Chevron,,,,205 West Eldorado Blvd.,Friendswood,TX,Texas,77546,TRUE,3/10/2025,TBD - maybe Bay Area Signs,0,SMD2,Same,Part Failure,Power,Face Out,PVCU-RF,3.04,3/10/2025,61,81,71,4.2,69.2,0,7.7,6.7
80666,"SO#80666 APEC Clarks Marathon Port Ritchey, FL FMD16SEP-GSR-DP_FMD12SEP-GSW-DP_FMT6P-CCR_PVSPS62-UWCC-1.xlsx",Dixie Signs,2930 Drane Field Rd,Lakeland,FL,33811,2/10/2023,Dixie Signs,2930 Drane Field Rd,Lakeland,FL,33811,APEC,Clarks Marathon,,,8011 US Highway 19,Port Ritchey,FL,Florida,34668,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80667,"SO#80667 7-11 #32787 Oakley, CA FMD16SEP3-GSR_PVSP63-UMP-1.xlsx",Elite Electric & Lighting,1281 Chapel Ave.,San Leandro,CA,94579,2/10/2023,Elite Electric & Lighting,1281 Chapel Ave.,San Leandro,CA,94579,7Eleven,,,32787,2437 Main Street,Oakley,CA,California,94561,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
80668,"SO#80668 7-11 #37692 Dallas, TX FMD16SEP3-GSR_GSG_PVSPS42-UD-2.xlsx",Pick Up,,,,,2/10/2023,Pick Up,,,,,7Eleven,,,37692,1885 John West Rd.,Dallas,TX,Texas,78228,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
80669,"SO#80669 Exxon 7-11 #35593 Mathews, NC FMD10SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Just Let me Do It Commercial Services,803 Hillcrest St.,Kannapolis,NC,28083,2/13/2023,Just Let me Do It Commercial Services,803 Hillcrest St.,Kannapolis,NC,28083,Exxon,7Eleven,,35593,1700 Windsor Square Dr.,Mathews,NC,North Carolina,25105,TRUE,2/13/2024,Just Let Me Do It,0,SMD2,Same,Normal wear and tear,Communication,Other,,,2/13/2024,28,48,38,3.6,46.4,11.6,9.9,4.3
80670,"SO#80670 7-11 #37204 Kissimmee, FL FMD12SEP3-GSR_GSG_PVSPS42-UD-2.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,2/14/2023,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,37204,Boggy Creek @ Lakeside Dr.,Kissimmee,FL,Florida,34744,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80671,"SO#80671 7-11 #36700 North Las Vegas, NV_12SEN3-GSG_PVSPS42-UD-1.xlsx",Patrick Signs,5115 S. Arville St.,Las Vegas,NV,89118,2/17/2023,Patrick Signs,5115 S. Arville St.,Las Vegas,NV,89118,7Eleven,,,36700,2525 West Deer Springs W,North las Vegas,NV,Nevada,,FALSE,,,,,,,,,,,7/5/2025,70,90,80,2.1,82.3,0,9.4,8.7
80672,"SO#80672 7-11 #37568 Virginia Beach, VA FMD12SEP3-GSR_PVSP42-UD-1.xlsx",Interstate Sign,1990 Rockford St.,Mounty Airy,NC,27030,2/17/2023,Interstate Sign,1990 Rockford St.,Mounty Airy,NC,27030,7Eleven,,,37568,2456 Virginia Beach Blvd.,Virginia Beach,VA,Virginia,,FALSE,,,,,,,,,,,7/5/2025,70,90,80,4.1,72.9,0,8.6,8.7
80673,"SO#80673 Exxon 7-11 #30135 Palatina, IL FMD16SEP3-GSR_PVSPS21-U-1.xlsx",TCL Electric,191 Poplar Place,North Aurora,IL,60542,2/22/2023,TCL Electric,191 Poplar Place,North Aurora,IL,60542,Exxon,7Eleven,,30135,799 W. Northwest Hwy,Palatina,IL,Illinois,60067,FALSE,,,,,,,,,,,7/5/2025,70,90,80,4.2,63.4,0,8.1,12
